chunk_id,source_book,page,text_preview,current_semantic_tags,current_risk_levels,annotated_contraindications,annotated_risk_level,annotator_notes
ku_pdfbook_744ff339,学会告别：为临终做最好的安排.pdf,200-200,"助于填补患者
内心的空虚 ,缓解焦虑和恐惧。
哪种信仰不重要。重要的是。要有信仰。
亲人不宜推荐具体的信仰 ,更不能强加自己的信仰。这个时候.
让临终者去了解和接受一个完全陌生
从末接触过的信仰系统不
第三部分
为善终做准备|177
一定是最好的办法。除非他本身完全没有任何信仰的基础。一个
方便。有益的途径是帮助亲人恢复曾经接触过。可以带给他内心
安亍
舒适的信仰。
我母亲小时候接触过佛教。到她患了结肠癌后。也许是常见
的老年睡眠障碍
也许其实也有潜在的死亡焦虑和恐惧
她夜间
睡眼极差。常常告诉我们她通宵未眠
我陪她看神经内科。睡珉
障碍门诊
也服了药,
但都没有什么效果。这种情况下 ,
我想","死亡焦虑, 灵性需求, 宗教需求, 家属沟通",,,,
ku_pdfbook_a8dffc14,学会告别：为临终做最好的安排.pdf,201-201,"想医治了 `
想回家。她表示支持和赞同。她用特别朴素
的语言说。现在的身体就像一棵老朽的树一样。树根已经死了
给它再多的水。再多的肥料也吸收不了多少了。我妈一点也不反
感她的这些说法,非常理解和赞同。
学会告别:  为临终做最好的安排
我妈的医生们对于患者的信仰持宽容的态度。他们不反对 
不制止。或许他们也意识到信仰对临终者的精神
心理有积极的
支持作用。
在临终患者中鼓励精神信仰 ,在不增加治疗和费用的情况下
可以改善患者的精神
心理水平
可以说不无好处。
临终护理涉及的事项很多。有事务性的事情
还有情感支持
的问题。亲友的参与既减轻家属的负担,也让临终者感到更多的
温暖。获得更多良好的感受","存在性痛苦, 生命意义, 告别与分离, 灵性需求, 家属沟通",,,,
ku_pdfbook_1cf69c19,学会告别：为临终做最好的安排.pdf,210-210,"说没有留下任何
末了之事,特别圆满。
第四部分
善  后
认识不同的遗体。骨灰处理方式
遗体。骨灰的处理方式是逝者的权利。请忠实执行他们的意愿
除了传统的丧葬仪式。也可以考虑新的方式
学会走出丧亲悲伤
第四部分
善
后 |187
十四
遗体。骨灰处理
亲人病重。哪怕处于濒死状态,
我们也不会感到害怕。一旦
一口气上不来
成为死人 尸体。很多人都会感到紧张
惧怕 ,
不敢靠近。更不敢触碰。对尸体的恐惧是死亡禁忌和恐惧的延伸。
对亡灵的恐惧也是。
婆母去世。我有心理准备,可站在她的尸体旁边,膝盖还是
忍不住有些发软。我在怕什么呢?  尸体不会对我进行攻击。我没
有人身安全的问题。我的害怕是理性的。","哀伤与丧失, 死亡焦虑, 告别与分离",,,,
ku_pdfbook_eba44cef,学会告别：为临终做最好的安排.pdf,232-232,"偎不实。
丧偶者尤其容易遭到这种指责。传统文化以
""末亡人"" 称呼伴侣
去世的人
如果他们很快恢复正常生活。并建立新的情感关系 ,
就会成为舆论的众矢之的。被认为背叛了与逝者的感情。要承受
道德压力。
第四部分
善
后 |
对于当事人来说
强烈而持久的哀伤破坏身心健康,
导致不
能很好地生活 ,甚至引发自杀意念或者自杀行为 ,巳经成为心理学 ,
精神病学和心理咨询关注的一个主题。
自20世纪 90 年代以来,许多研究者认为强烈的悲伤应该被
归类为精神。心理障碍并予以治疗。2022年3 月,美国精神病学
会在其有 ""精神病学圣经""  之称的诊断手册
~最新版《精神疾
病诊断与统计手册》 (DSM","哀伤与丧失, 自杀意念, 抑郁情绪, 家属沟通",,,,
ku_pdfbook_776f5c51,学会告别：为临终做最好的安排.pdf,247-248,"尔说,母亲去世后 ,她同母亲的关系更好了: ""我
们不再争辩
~或者说。她不再和我争辩。
哈哈。
母亲去世后 ,我同她的关系也更好了。现在,我对她只有理解 .
欣赏和无条件接纳。
我觉得她对我也一样。
我还是我,你还是你;我们的关系一如往昔
附  录
附录一
生前预嘱 (我的五个愿望 )
第-个愿望:  我要或不要什么医疗服务
我知道我的生命宝贵 
所以希望在任何时候都能保持尊严
当我不能为自己的医疗问题做决定时。我希望以下这些愿望
得到尊重和实行。
〈请勾选,可复选 )
口
1.我不要疼痛。希望医生按照世界卫生组织的有关指引,
给我足够的药物,解除或减轻我的疼痛。即使这会影响我的神志 ,
让","家属沟通, 医疗决策, 预立医疗计划, 疼痛管理",,,,
ku_pdfbook_e0240d1e,学会告别：为临终做最好的安排.pdf,255-256,"本""  表述一
致的
新副本""自动覆盖。
5.将您巳经签署 ""我的五个愿望  的事
尽可能详细地告诉
您的家人`医生。朋友和其他相关人士。必要时将原件的复印件
给他们看
或请他们上网查阅副本电子文档。
如果您住进医院 ,疗养院或退休者社区 ,可将您签署过的""我
的五个愿望""   正本原件给他们看 ,
并建议他们把正本复印件保存
在您的医疗档案中。
7.请务必使用网上填写
手工签署。密码查询的程序来保护
您的权益。如因使用不当或其他原因引起任何纠纷。我们除表示
非常遗憾之外无法替您负责。
8.牢记并保存好您的用户密码。
附
录|233
附录二
临终征兆
13个月
睡觉或打瞌睡的时间增多
饮食摄入",预立医疗计划,,,,
ku_pdfbook_bc372768,学会告别：为临终做最好的安排.pdf,257-258,"渴
大小便减少
痛苦程度加重
血压 `呼吸,心率变化
体温起伏,皮肤变冷。发热,潮湿或苍白
困惑或处于发呆状态
呼吸困难 (通常井不痛苦,
无需担心 )
出现幻觉,看到逝去已久的亲人`和看不见的人说话
|学会告别:  为临终做最好的安排
几天一几小肘
回光返照
(要求起床走动 
吃东西。交谈 )
体温下降
血压降低
脉搏细弱
汗多。尿少
肤色变淡。变紫
呼吸变快,费力 (尥可能出现充血。导致 ""咔嗒咔嗒'
的声
音和咳嗷 )
彻底停止说话,不能叫醒
附
录|235
附录三
消失在眼前,活在我心中
一在婆母追思会上的发言
西方人一般对丈夫的妈妈以名字相称。第一次见到婆母。她
给我和蔼。亲切的感觉","呼吸困难, 认知障碍, 告别与分离",,,,
ku_pdfbook_d59d0547,学会告别：为临终做最好的安排.pdf,267-267,"些中年朋友开始为老年父母的精神,心理状态担忧 ,
却不知道如何开启交谈,如何帮助他们。
我想说,鼓励他们行动起来;去做自己觉得有意义的事情 !
把关注点从自身,儿孙稍微向外扩展,去助人`去关心他人 `
1学会告别:  为临终做最好的安排
去奉献自己,儆对社会有意义的事情!没有什么比助人更具心理
强化效果的行为了。
同时,儿女也可以鼓励父母寻求心理咨询。为余下的人生找
到目标和意义一有了目标和意义;就有了精P支柱,他们就会
恢复活力,重新绽放,重新享受生活。
在过去的一年中。我感到国内的死亡教育,临终管理讨论和
具体儆法都在进步。除了民间。学界的广泛努力。政府也在做出
积极回应。2022年6月2","生命意义, 家属沟通, 医疗决策, 预立医疗计划",,,,
ku_pdfbook_2bfb6729,尊严疗法：临终寄语.pdf,4-5,"OSE( Professional and Scholarly Bx-
cellence )奖 ,即临床医学职业和学术优秀奖。自此之后 ,该书被翻译
为西班牙语 ,意大利语 ,德语 ,日语和匈牙利语。
同时 ,尊严疗法相关
研究也在加拿大 .美国 ,英格兰 苏格兰 .丹麦 .西班牙 .意大利 .葡萄
牙 .瑞典和澳大利亚等国开展。此刻 ,我感到无比欣喜 ,感谢刘巍博士
(北京大学肿瘤医院 )和郭巧红博士(首都医科大学 )的不懈努力 ,使
得尊严疗法的简体中文版成为尊严疗法国际大家庭的一员。当人们
倾向于关注与众不同的事物时。类似于尊严疗法的存在主义干预则
提示我们 ,面对死亡并找到最有可能使患","死亡焦虑, 生命意义, 灵性需求",,,,
ku_pdfbook_84fc9873,尊严疗法：临终寄语.pdf,26-26,"上,那些对寻求帮助以结束自己生命的人的经历的研究 ,为我们探索尊严
在患者照护中的重要性提供了第一线索。对于考虑这一艰难选择的人来
说 ,生存 .呼吸和面对新的一天可能感觉是一种多余。或许对这一选择最
尊严和临终
具体的理解来自荷兰 ,这个国家实行安乐死和辅助自杀巳经有十多年。安
乐死实施法案于2002年生效 ,该法案允许医生在特定情况下 ,满足承受着
难以忍受病痛折磨""的患者加速死亡的请求。为研究该立法带来的影响
荷兰政府调查了结束生命之医疗决策 (Wedical Decisions
to Lnd Lfe
MDEL )的采用率。
荷兰第一项全国性的关于安乐死和其他 WDEL 的研究包括三组数","死亡焦虑, 存在性痛苦, 医疗决策",,,,
ku_pdfbook_c54cc15a,尊严疗法：临终寄语.pdf,26-26,"0 例已故患者的治疗医师的问卷调查。对医师进行的关于2250
例死亡的前瞻性调查,对 405 名参与过安乐死或辅助自杀的医师的采访
记录0。高剂量阿片类药物缓解疼痛等症状可能会缩短患者的生存时间 ,这
是最重要的 MDEL 方式 ,占所有死亡的 17.59。另外有17.59的患者可能因
拒绝治疗而死亡。在一些病例中 ,患者死亡发生在他们决定停止或撤除某
种不适用于终末期患者的治疗后。安乐死 ,就是应患者要求给予致死性药
物 ,占所有死亡的1.89。医生辅助自杀则不足所有死亡的0.59。2005 年的
另一项研究报道 (在荷兰的所有死亡病例中 ),1.79为安乐死 ,0.19为医生
辅助自杀01","医疗决策, 预立医疗计划, 死亡焦虑",,,,
ku_pdfbook_31072b5a,尊严疗法：临终寄语.pdf,26-26,"EL 的减少可能与增加应用其他终末期
护理措施有关,例如姑息性镇静。
大多数医护人员不愿谈论关于安乐死和医生辅助自杀的话题。他们认
为,患者求死的意愿将迫使他们陷人危险境地 ,一方面不愿参与重罪,另一
方面避开无助和无能的感觉。这些问题在法律 ,道德和哲学层面的复杂性
是律师 .伦理学家和决策者们一直争论的问题 ,也就是说 ,除非优质的姑息
治疗可以普及 ,否则这些争论可能有时候听起来有点像空话。在面对期望
结束生命的诉求时 ,医护人员的角色是独一无二的。临床医生必须自始至
终尽力掌握整个临床情况 ,并对此以尽可能有效的方式给出回应。然而 ,当
临床医生以一种同情的方式对患者失去生存意愿的情况","死亡焦虑, 抑郁情绪, 存在性痛苦, 疼痛管理, 家属沟通",,,,
ku_pdfbook_d632457c,尊严疗法：临终寄语.pdf,27-27,".成为他人负担和缺乏尊严感 ,对患者的求生欲有显著影响。
然而 ,荷兰的经验提供了一些重要的临床见解 ,不仅让人了解到有多少患
者受益于 MDEL , 也说明了为什么这些患者寻求通过这一特殊手段来结束
尊严疗法
临终寄语
生命。保罗.范德马斯和他的同事们""面临着一个艰难的挑战
~具有求死
动机的人是他们的研究核心目标 ,求死动机是他们的研究兴趣所在 ,可那
些人已无法活着分享他们的经历。为了解决这一重要的方法论问题 ,研究
人员联系了曾签署表明患者死于安乐死或辅助自杀的死亡证明的医生。虽
然这并非一个理想的研究设计 ,但在这种情况下 ,这巳经是他们可以采用
的最佳方案了。根据这些医生的反馈 ,","照护负担, 存在性痛苦, 生命意义, 自杀意念",,,,
ku_pdfbook_627aaebe,尊严疗法：临终寄语.pdf,27-27,"是患者寻求尽早死亡的
最常见原因 ,占所有病例的 579。其他原因包括单独疼痛(占5%的病例 )
疼痛合并其他症状(469) .依赖于他人(339) .厌倦生存(239)和无价值地
垂死(469)川。
关于""尊严感""和尊严感如何让人期望生存下去之间的联系 ,本身既有
趣 ,也同样存在着疑问。毕竟 ,在范德马斯的研究中 ,是医师而非患者本人
描述了尊严缺失在患者期望尽早死亡中所起的作用。这项研究提出了另一
个问题:如何定义""尊严""这一含糊不清的概念?  在没有预先告知医生如何
在故去患者的经历体验当中定义尊严这一术语的情况下 ,他们只能根据自
身对尊严的特有理解去确定(患者的 )尊严是否或如何被","死亡焦虑, 存在性痛苦, 生命意义, 灵性需求",,,,
ku_pdfbook_3a78465c,尊严疗法：临终寄语.pdf,28-28,"制胜法宝 ,这些人顽固地反对许多医疗实践 ,包括安乐
死 辅助自杀 ,临终镇静 ,人工补液和营养。支持者认为 ,死亡权力可能是人
的自主权的最后表达 ,所以符合人类的尊严;而持反对者认为 ,有目的地夺
弟-章
尊严和临终
取人的生命是对人类尊严的亵渎。
尊严这一概念在生命末期照护中至关重要。大多数姑息治疗医护人员
认同尊严是他们照护患者和家属的哲学基石。然而 ,尽管患者可能会因为
缺失尊严而选择死亡 ,但是目前为止并没有相关的医学文献来描述垂死患
者的尊严感体验或他们对尊严这一概念的理解。我们第一个关于尊严的研
究是在终末期癌症患者中开展的14。这些患者来自于加拿大温尼伯市区的
两个姑息治疗中","医疗决策, 灵性需求, 文化敏感性, 癌症末期",,,,
